Datetime,eur-usd,ibus500
2021-01-11 18:00:00+00:00,-0.0001232842935808831,-0.0026879923672025186
2021-01-11 19:00:00+00:00,-0.00024659898894408006,0.00081343334577344
2021-01-11 20:00:00+00:00,-0.0007399794450154706,-0.001987943660048397
2021-01-12 08:00:00+00:00,-0.00012342123668063198,0.0013209188016476414
2021-01-12 09:00:00+00:00,0.0008229098090848375,0.0014453126539750727
2021-01-12 10:00:00+00:00,-0.0013566847557966444,-0.0003909832441375549
2021-01-12 11:00:00+00:00,0.0004940101272075115,-0.00026250749787037897
2021-01-12 12:00:00+00:00,0.0003291774678022552,0.0003282205326888832
2021-01-12 13:00:00+00:00,-0.0007404055777219254,-0.0028572066047801714
2021-01-12 14:00:00+00:00,0.00041164121351822125,0.0004935795176346236
